longitude,latitude,transaction_type,price,property_type,property_subtype,seller_id,postal_code,date_of_construction,property_condition,livable_surface,number_of_bedrooms,number_of_bathrooms,elevator,terrace,furnished,availability,province,street,street_number,garage,land_surface,energy_consumption,garden,balcony,swimming_pool
4.37253,50.81865,Rent,2500,House,House,48985,1000,2011,,120,1,1,,,True,From 26/08/2026,Brussels,allée du cloître,31,1,,,,,
4.423892,50.842365,Rent,975,Appartment,Flat,28383,1200,,Excellent,61,1,1,False,,,,Brussels,,,,,,,,
4.3509396,50.8548904,Rent,900,Appartment,FlatStudio,44165,1000,2019,Normal,37,0,,True,,,Immediately,Brussels,rue du canal,29,,,,,,
4.3766927,50.8235717,Rent,1500,Appartment,Flat,28383,1050,1890,Excellent,100,2,,False,,,,Brussels,,,,,,22,,
4.3473177,50.8547054,Rent,1000,Appartment,Flat,39656,1000,,Excellent,55,1,1,False,,True,,Brussels,rue du canal,99,,,,,,
4.3941794,50.8756915,Rent,1100,Appartment,Flat,39656,1140,1960,Normal,68,1,1,False,2,False,,Brussels,rue willebrord van perck,2,,,22357,,,False
4.37727,50.86744,Rent,870,Appartment,Flat,40310,1030,1930,,60,1,,False,,False,From 01/08/2026,Brussels,,,,,,,,
4.4239947,50.8387814,Rent,3950,House,MasterHouse,46535,1150,1932,,280,4,2,,,,,Brussels,avenue du val d'or,97,,250,,125,,
4.3802878,50.8577534,Rent,480,Appartment,Flat,27646,1030,,Normal,190,5,2,False,,False,Immediately,Brussels,rue monrose,23,,,,,,
4.4139451,50.8344084,Rent,1290,Appartment,Flat,42479,1040,1935,Excellent,48,1,1,False,,True,,Brussels,rue du collège saint michel,0,,,10089,,,False
4.4329851,50.8381484,Rent,3000,Appartment,Flat,28383,1150,2007,Excellent,175,3,2,True,16,,From 15/07/2026,Brussels,,,,,,,,
4.3851987,50.8376782,Rent,1745,Appartment,Flat,46535,1040,,Normal,110,2,2,,,False,,Brussels,rue du cornet,75,,,,,,
4.3333333,50.8,Rent,3750,House,House,48985,1180,1890,Excellent,330,4,1,,,,Negotiable,Brussels,,,,,,,,
4.3998213,50.8612165,Rent,1300,Appartment,Flat,43157,1030,1965,Excellent,95,2,1,True,5,False,,Brussels,avenue des jardins,54,1,,,,,False
4.4015283,50.8313901,Rent,1750,Appartment,Triplex,40587,1040,,Normal,180,2,1,,4,True,,Brussels,rue aviateur thieffry,24,,,,145,,
4.354441,50.8306377,Rent,13500,House,House,39656,1060,1891,Excellent,800,10,9,True,45,True,Immediately,Brussels,rue de la source,91,,542,229609,290,,False
4.3766927,50.8235717,Rent,1470,Appartment,Flat,48985,1050,1960,Normal,108,1,1,True,,True,From 31/07/2026,Brussels,,,,,,,,
4.414715,50.800919,Rent,2300,House,House,48985,1170,1960,Normal,245,4,,,,,Immediately,Brussels,,,1,150,,70,,
4.3766927,50.8235717,Rent,2700,Appartment,Flat,48985,1050,1960,Normal,167,2,,True,17,,Immediately,Brussels,,,,,,,,
4.3564455,50.8269761,Rent,1450,Appartment,Flat,46622,1060,,Normal,75,1,1,False,2,True,Immediately,Brussels,rue tasson-snel,25,,,,,,
4.35315,50.84565,Rent,1000,Appartment,Flat,47579,1000,1850,Excellent,45,1,1,,,,,Brussels,impasse de la poupée,4,,,,,,
4.399615,50.874464,Rent,950,Appartment,Flat,28156,1140,,,70,,1,,40,,,Brussels,,,,,,,,
4.3846785,50.848424,Rent,850,Appartment,FlatStudio,40457,1000,,Normal,25,0,1,True,,,Immediately,Brussels,avenue de la brabançonne,18,,,,,,
4.3402184,50.8301436,Rent,2100,Appartment,Flat,43157,1060,1960,Normal,115,2,2,True,20,True,,Brussels,,,,,24741,,,False
4.423892,50.842365,Rent,725,Appartment,Flat,28383,1200,1970,Normal,25,,1,False,,,,Brussels,,,,,,,,
4.3784141,50.8572513,Rent,1240,Appartment,Flat,48162,1030,,Excellent,98,2,1,True,,False,,Brussels,avenue paul deschanel,158,,,23787,,,False
4.3523248,50.845105,Rent,1100,Appartment,Flat,43157,1000,2001,Excellent,70,1,1,True,,False,,Brussels,rue de la violette,35,1,,,,,False
4.3402184,50.8301436,Rent,1700,Appartment,Flat,48985,1060,2011,Normal,100,2,1,True,,True,From 19/07/2026,Brussels,,,1,,,,,
4.3402184,50.8301436,Rent,2500,Appartment,Flat,48985,1060,,,140,3,1,True,3,,Immediately,Brussels,,,,,,,,
4.34202,50.80815,Rent,3500,House,House,48985,1180,1937,Excellent,262,3,,,,,Immediately,Brussels,avenue henri pirenne,10,,,,,,
4.3333333,50.8,Rent,2250,Appartment,Flat,48985,1180,1973,Normal,145,3,1,True,14,,From 30/06/2026,Brussels,,,2,,,,,
4.3333333,50.8,Rent,1500,Appartment,Flat,43157,1180,2019,Normal,79,2,1,True,7,False,,Brussels,,,1,,3815,,,False
4.3402184,50.8301436,Rent,5600,House,House,48985,1060,1910,Excellent,573,6,4,,,,Negotiable,Brussels,,,1,,,,,
4.3402184,50.8301436,Rent,1270,Appartment,Flat,43157,1060,1915,Normal,82,1,1,False,3,False,,Brussels,,,,,14021,,,
4.42703,50.8176,Rent,1480,Appartment,Flat,33267,1160,2020,New,85,2,1,True,5,,From 30/06/2026,Brussels,boulevard du souverain,193,,,,,,
4.3778,50.85666,Rent,1350,Appartment,Flat,46442,1030,1966,Normal,116,2,1,,2,,Immediately,Brussels,avenue paul deschanel,203,,,,,True,
4.3436606,50.8700687,Rent,990,Appartment,Flat,39656,1020,1967,Fully renovated,58,1,1,True,2,False,Immediately,Brussels,rue dieudonné lefèvre,219,,,38155,,,
4.3406201,50.8111329,Rent,3000,House,House,49245,1180,1917,Fully renovated,250,5,2,,11,,Negotiable,Brussels,avenue coghen,88,,200,,82,,
4.3357607,50.8319003,Rent,1250,Appartment,Flat,40457,1060,,Normal,76,0,1,True,,,,Brussels,rue de danemark,31,,,67849,,,
4.3740968,50.8469654,Rent,1590,Appartment,Duplex,40457,1000,,Normal,100,2,2,False,,True,,Brussels,rue du marteau,57,,,51780,,,
4.4140981,50.849598,Rent,1500,Appartment,Flat,42948,1200,,Normal,130,3,2,True,6,False,,Brussels,avenue de janvier,38,,,17759,,,
4.3674485,50.8628063,Rent,1300,Appartment,Flat,46472,1030,,,,,,,,True,From 18/06/2026,Brussels,rue de la marne schaarbeek,,,,,,False,
4.3515499,50.8427501,Rent,1500,Appartment,Flat,29033,1000,1965,Excellent,90,3,1,True,4,False,,Brussels,,,,,,,,
4.42703,50.8176,Rent,1680,Appartment,Flat,33267,1160,2020,Excellent,100,2,1,True,26,,From 06/09/2026,Brussels,boulevard du souverain,193,,,,,,
4.401574,50.8495463,Rent,4172,Appartment,Flat,48967,1030,,Excellent,80,80,1,True,,True,From 04/07/2026,Brussels,boulevard auguste reyers,137,,,,,,
4.3612819,50.8484243,Rent,1050,Appartment,FlatStudio,44760,1000,2023,New,34,0,1,True,,False,,Brussels,rue de ligne,5,,,,,,
4.3592215,50.8182602,Rent,1500,Appartment,Flat,39290,1050,,,80,2,1,,6,,From 08/06/2026,Brussels,rue camille lemonnier,39,,,,,,
4.373082,50.8216073,Rent,3850,Appartment,GroundFloor,27209,1050,1968,Excellent,172,3,3,True,,True,Immediately,Brussels,rue de belle-vue,2,,,,160,,
4.3356138,50.8200164,Rent,2450,Appartment,Flat,46622,1190,,Excellent,151,3,1,False,15,,Immediately,Brussels,avenue besme,14,,,,,,
4.3766927,50.8235717,Rent,1090,Appartment,Flat,40044,1050,,,28,1,1,False,,False,From 01/08/2026,Brussels,,,,,,,,
4.3898903,50.8306103,Rent,780,House,House,46472,1040,,,,,,,,,From 01/07/2026,Brussels,chaussée de wavre etterbeek,,,20,,,,
4.4212592,50.8233781,Rent,3250,House,House,43157,1150,1960,New,300,5,4,False,,False,,Brussels,avenue des merles,43,2,,60601,,,
4.399615,50.874464,Rent,1150,Appartment,Flat,29033,1140,1930,Excellent,50,1,1,False,,True,Immediately,Brussels,,,,,22886,,,
4.3638552,50.8362019,Rent,1150,Appartment,Flat,40959,1050,1920,,65,1,1,,,,,Brussels,rue saint boniface,30,,,,,True,
4.435037,50.8122499,Rent,1100,Appartment,Flat,47576,1160,1965,Normal,71,2,1,True,2,False,,Brussels,avenue des frères goemaere,45,,,,,,
4.356391,50.861586,Rent,1350,Appartment,Flat,46472,1000,,,,1,,,,False,From 17/06/2026,Brussels,chaussée d'anvers brussels,,,,,,False,
4.356391,50.861586,Rent,2000,Appartment,Flat,46472,1000,,,,1,,,,False,From 02/07/2026,Brussels,chaussée d'anvers brussels,,,,,,False,
4.3766927,50.8235717,Rent,1500,Appartment,Flat,27212,1050,1975,To be renovated,117,2,1,True,,False,Immediately,Brussels,,,,,,,,
4.3470949,50.8497606,Rent,2250,Appartment,Flat,46472,1000,,,,,,,,True,From 02/08/2026,Brussels,rue antoine dansaert brussels,,,,,,False,
4.3333333,50.8,Rent,6500,House,Villa,43065,1180,,Excellent,617,5,3,,,,From 31/07/2026,Brussels,,,1,,,,,
4.3333333,50.8,Rent,1090,Appartment,Flat,39482,1180,,,45,1,1,,,,From 01/07/2026,Brussels,,,,,,,,
4.3333333,50.8,Rent,2950,House,House,39482,1180,,,200,5,1,,15,,From 15/07/2026,Brussels,,,,,,,,
4.4166624,50.8117478,Rent,1800,Appartment,Flat,46605,1170,1966,Normal,103,3,1,True,10,False,,Brussels,avenue des gerfauts,6,,,,,,
4.3135594,50.8917782,Rent,1250,Appartment,Flat,44165,1090,2012,Normal,80,2,1,True,8,False,,Brussels,avenue du bourgmestre etienne demunter,15,,,,,,
4.338208,50.87625,Rent,530,House,House,43262,1020,,Normal,140,1,,False,,True,From 01/09/2026,Brussels,rue pannenhuis,14,,,,,,
4.320125,50.8148542,Rent,2250,Appartment,Flat,46472,1190,,,,,,,,True,From 15/07/2026,Brussels,place nelson mandela vorst,,,,,,False,
4.3949956,50.8345802,Rent,1000,Appartment,Flat,44760,1040,1910,Normal,60,1,1,,3,False,Immediately,Brussels,rue des boers,99,,,,,,
4.3945221,50.8088294,Rent,1479,Appartment,Flat,49251,1050,,,70,,,,,,,Brussels,avenue du bois de la cambre elsene,,,,,,False,
4.3766927,50.8235717,Rent,1145,Appartment,Duplex,27212,1050,,,75,2,,False,,False,Immediately,Brussels,,,,,,,,
4.3665498,50.81725188,Rent,1050,Appartment,Flat,40282,1050,1976,,69,1,1,True,11,False,Immediately,Brussels,chaussée de vleurgat,213,,,,,,
4.3206174,50.893705,Rent,1200,Appartment,Flat,46472,1090,,,,,,,,True,From 04/08/2026,Brussels,dikke-beuklaan jette,,,,,,False,
4.3470949,50.8497606,Rent,2950,Appartment,Flat,46472,1000,,,,,,,,True,From 12/06/2026,Brussels,rue antoine dansaert brussels,,,,,,False,
4.4344625,50.8572454,Rent,2450,Appartment,Flat,40213,1200,2022,Excellent,147,3,,False,63,False,From 31/08/2026,Brussels,avenue marcel thiry,160,,,,,,
4.2836811,50.8274787,Rent,1150,Appartment,Flat,43710,1070,1968,,85,2,,True,13,False,,Brussels,avenue docteur lemoine,5,,,,,,
4.4168966,50.8472258,Rent,1250,Appartment,Flat,27466,1200,1970,Fully renovated,99,2,1,True,,False,,Brussels,avenue heydenberg,45,1,,22709,,True,
4.3988105,50.8029219,Rent,1150,Appartment,Flat,31820,1170,,,81,2,1,False,,False,Immediately,Brussels,dries,49,,,,,,
4.3973692,50.798967,Rent,2400,Appartment,Flat,27209,1000,1995,Normal,150,3,2,True,12,False,,Brussels,avenue du pérou,61,,,,,,
4.3840018,50.8457814,Rent,1000,Appartment,FlatStudio,43162,1000,,New,40,1,1,True,4,True,Immediately,Brussels,rue archimede,89,,,,,,
4.3430628,50.8240279,Rent,1200,Appartment,Flat,46472,1060,,,,,,,,True,From 03/09/2026,Brussels,chaussée d'alsemberg sint-gillis,,,,,,False,
4.4318654,50.8557761,Rent,1500,Appartment,Flat,46605,1200,2009,Normal,110,3,2,True,31,False,,Brussels,avenue jean monnet,7,,,22703,,,
4.377128,50.8736533,Rent,1590,Appartment,Duplex,39111,1030,1900,Excellent,150,3,1,,,,From 01/08/2026,Brussels,boulevard lambermont,60,,,,,,
4.3904848,50.8650179,Rent,1100,Appartment,Flat,46215,1030,,Normal,50,1,1,True,,True,,Brussels,allée des freesias,18,,,7319,,,
4.3472459,50.854353,Rent,1334,Appartment,Flat,46472,1000,,,,1,,,,True,From 04/07/2026,Brussels,quai à la houille brussels,,,,,,,
4.3333333,50.8,Rent,3000,House,House,49237,1180,,Excellent,168,4,2,False,20,False,Immediately,Brussels,,,,376,,135,,
4.4329851,50.8381484,Rent,1490,Appartment,Flat,29033,1150,1990,Excellent,85,2,2,True,8,False,,Brussels,,,,,16251,,,
4.4007,50.84869,Rent,825,Appartment,Flat,39243,1030,2007,Normal,32,1,1,True,12,True,Immediately,Brussels,roodebeeklaan,78,,,,,,
4.42283,50.82697,Rent,3450,House,House,33267,1150,,,225,4,1,,,,From 31/08/2026,Brussels,avenue des franciscains,100,,,,,,
4.3333333,50.8,Rent,1275,Appartment,Flat,39905,1180,1958,Fully renovated,81,1,1,True,6,False,Immediately,Brussels,,,,,22217,,,
4.3766927,50.8235717,Rent,3400,House,House,39905,1050,1911,Excellent,256,5,2,False,15,False,Immediately,Brussels,,,,200,53496,,,False
4.4329851,50.8381484,Rent,1290,Appartment,Flat,40044,1150,,,60,1,1,False,,True,From 10/06/2026,Brussels,,,,,,,,
4.3135533,50.8909009,Rent,950,Appartment,Flat,27484,1090,1996,Excellent,62,1,1,True,,,Immediately,Brussels,rue audrey hepburn,6,,,12464,27,,
4.3997034,50.8577419,Rent,950,Appartment,FlatStudio,33417,1030,,Excellent,38,,1,True,,True,,Brussels,rue henri chomé,68,,,,,,
4.4124076,50.8377193,Rent,1550,Appartment,Flat,27612,1150,1970,Normal,90,2,1,True,3,True,,Brussels,rue du duc,74,,,,,,
4.425082,50.817175,Rent,1150,Appartment,Flat,27212,1160,,,65,1,1,False,25,False,Immediately,Brussels,,,,,,,,
4.35968,50.83569,Rent,2000,Appartment,Flat,33267,1050,1863,Excellent,116,2,1,,12,,Immediately,Brussels,rue de stassart,65,,,,,,
4.308187,50.8365808,Rent,1990,Appartment,Flat,47663,1070,,,160,2,1,,,,,Brussels,,,,,,,,
4.3707,50.82086,Rent,3250,Appartment,Duplex,43065,1050,,Excellent,425,3,2,True,,,Immediately,Brussels,avenue louise,372,,,,,,
4.4422131,50.8529203,Rent,1250,Appartment,Flat,47767,1200,2025,New,58,1,1,True,12,False,Immediately,Brussels,neerveldstraat,107,,,,,,
4.3333333,50.8,Rent,2850,House,House,39602,1180,,,221,5,1,,10,,From 15/08/2026,Brussels,,,1,,,100,,
4.4422131,50.8529203,Rent,1100,Appartment,Flat,47767,1200,2025,New,42,1,1,True,4,False,Immediately,Brussels,neerveldstraat,107,,,,,,
4.3766927,50.8235717,Rent,995,Appartment,FlatStudio,39905,1050,1961,Excellent,40,0,1,True,,True,Immediately,Brussels,,,,,4940,,,
4.3553227,50.8504015,Rent,1950,Appartment,Duplex,43157,1000,2026,New,95,2,1,False,30,False,,Brussels,rue d'argent,4,,,,,,
4.3554202,50.831747,Rent,1430,Appartment,GroundFloor,43157,1060,1915,Normal,75,1,1,False,10,False,,Brussels,rue berckmans,35,,,15645,90,,
4.3553227,50.8504015,Rent,1250,Appartment,Flat,43157,1000,2026,New,50,1,1,False,4,False,,Brussels,rue d'argent,4,,,,,,
4.3402184,50.8301436,Rent,2250,Appartment,Flat,43157,1060,1870,Fully renovated,173,2,2,False,15,False,,Brussels,,,,,18265,107,,
4.37031,50.81997,Rent,6300,Appartment,Penthouse,33267,1050,2010,Excellent,290,3,1,True,,,Immediately,Brussels,avenue louise,397,,,,,,
4.433931,50.85038,Rent,1350,Appartment,Flat,39243,1200,2001,Normal,73,2,1,True,4,True,From 20/07/2026,Brussels,jacques brellaan,40,,,,,,
4.4422131,50.8529203,Rent,2100,Appartment,Flat,47767,1200,2025,New,122,3,2,True,31,False,Immediately,Brussels,neerveldstraat,107,,,,,,
4.3553227,50.8504015,Rent,2650,Appartment,Flat,43157,1000,2026,New,175,2,3,False,15,False,,Brussels,rue d'argent,4,,,,,,
4.40774,50.82896,Rent,5500,House,House,43065,1040,1931,Excellent,488,6,4,,,,From 14/08/2026,Brussels,rue baron de castro,96,1,,,,,
4.3704657,50.8537715,Rent,1300,Appartment,Flat,40044,1210,,,58,1,1,True,,True,From 15/06/2026,Brussels,,,,,,,,
4.3707,50.82086,Rent,4250,Appartment,Duplex,43065,1050,,Excellent,425,3,2,True,,,Immediately,Brussels,avenue louise,372,,,,,True,
4.4329851,50.8381484,Rent,3200,House,House,40044,1150,1963,,280,5,1,False,20,True,From 05/06/2026,Brussels,,,,,,250,,
4.407415,50.84247,Rent,780,Appartment,FlatStudio,28126,1040,,Normal,20,,,False,,True,From 01/07/2026,Brussels,avenue georges henri,405,,,,,,
4.3704657,50.8537715,Rent,1300,Appartment,Flat,40044,1210,,,57,1,1,True,,True,From 17/07/2026,Brussels,,,,,,,,
4.466007,50.8393836,Rent,1480,Appartment,Flat,27612,1150,1950,Excellent,105,2,1,True,,False,,Brussels,avenue baron d'huart,16,,,21712,,,
4.3355078,50.8689361,Rent,990,Appartment,Flat,40213,1090,2018,Normal,55,1,1,False,,False,From 03/06/2026,Brussels,avenue charles woeste,296,,,,,,
4.3788329,50.8445018,Rent,1990,Appartment,Flat,47379,1000,2000,Excellent,123,3,2,True,,False,Immediately,Brussels,rue joseph ii,130,,,,,,False
4.3520695,50.8641919,Rent,1300,Appartment,Flat,46605,1000,2014,Excellent,94,2,1,True,10,False,,Brussels,quai des péniches,69,,,6656,,,
4.3674782,50.8216078,Rent,1500,Appartment,Flat,43157,1050,1900,Normal,90,1,1,False,15,False,,Brussels,rue jacques jordaens,16,,,68414,,,
4.3766927,50.8235717,Rent,1550,Appartment,Flat,39905,1050,1899,Excellent,102,2,1,False,5,True,,Brussels,,,,,32945,,,
4.3766927,50.8235717,Rent,6300,Appartment,Flat,39905,1050,2006,Excellent,304,3,2,True,59,False,Immediately,Brussels,,,,,39284,,,
4.42791279,50.81342901,Rent,1795,Appartment,Flat,40282,1160,,,206,3,2,False,95,False,Immediately,Brussels,avenue guillaume detroch,2,,,,,,
4.3766927,50.8235717,Rent,1600,Appartment,Flat,46605,1050,,Excellent,117,3,2,True,8,False,,Brussels,,,,,20871,,,
4.39049721,50.81857108,Rent,1490,Appartment,Duplex,38513,1050,,Normal,90,2,1,False,,False,Immediately,Brussels,rue césar franck,46,,,,,,
4.3166667,50.8,Rent,1350,Appartment,Flat,38513,1190,,Normal,85,2,1,True,12,False,Immediately,Brussels,,,1,,,,,
4.354844,50.85267,Rent,1200,Appartment,Flat,40282,1000,1914,,65,1,1,True,,False,Immediately,Brussels,boulevard adolphe max,33,,,,,,
4.3402184,50.8301436,Rent,2000,Appartment,Flat,39905,1060,1946,Excellent,162,2,1,True,,False,,Brussels,,,,,30828,,,
4.37224,50.7811015,Rent,2345,Appartment,Flat,40282,1180,1953,,225,3,2,False,7,False,From 01/09/2026,Brussels,avenue maréchal ney,7,1,,,60,,
4.3515499,50.8427501,Rent,6300,Appartment,Flat,39905,1000,2006,Excellent,304,3,2,True,59,False,Immediately,Brussels,,,,,39284,,,
4.4576105,50.843406,Rent,1350,Appartment,Flat,27612,1150,1966,Excellent,112,3,1,True,7,False,,Brussels,val des seigneurs,145,1,,32435,,,
4.429875,50.8391609,Rent,1450,Appartment,Flat,38398,1150,1996,Normal,104,3,2,True,10,False,,Brussels,avenue des cinq bonniers,32,1,,28259,,,
4.399615,50.874464,Rent,1800,Appartment,Penthouse,29033,1140,2016,Excellent,90,3,2,True,10,False,Immediately,Brussels,,,,,,,,
4.4578464,50.8420505,Rent,2650,Appartment,Flat,43157,1150,2004,Excellent,165,3,2,True,10,False,Immediately,Brussels,val des seigneurs,131,2,,,,,
4.3615283,50.827294,Rent,10420,Appartment,Flat,48967,1050,,Excellent,80,2,2,True,,True,From 20/09/2026,Brussels,rue de livourne,97,,,,,,
4.356896,50.8268053,Rent,1100,Appartment,FlatStudio,40457,1060,,Fully renovated,46,1,1,False,,,Immediately,Brussels,rue defacqz,89,,,,,,
4.4625538,50.8403417,Rent,1300,Appartment,Flat,27612,1150,1988,Excellent,99,2,1,True,8,False,Immediately,Brussels,rue henrotte,19,,,14598,,,
4.37083933,50.8207833,Rent,4250,Appartment,Duplex,27880,1050,1935,Normal,411,3,2,True,,False,Immediately,Brussels,avenue louise,372,,,,,,
4.3515499,50.8427501,Rent,1194,Appartment,FlatStudio,37194,1000,,Normal,,,1,False,,True,Immediately,Brussels,,,,,,,,False
4.3839305,50.8795423,Rent,1995,Appartment,Flat,46605,1000,2025,New,127,3,2,True,9,False,Immediately,Brussels,avenue georges rodenbach,65,,,,,,
4.3454296,50.8490759,Rent,1650,Appartment,Flat,27214,1000,,Excellent,110,2,1,True,,False,Immediately,Brussels,rue du vieux marché aux grains,55,,,,,,True
4.3766927,50.8235717,Rent,1150,Appartment,Flat,39602,1050,,,60,1,1,,,,From 15/06/2026,Brussels,,,,,,,,
4.3839305,50.8795423,Rent,1995,Appartment,Flat,46605,1020,2025,New,127,3,2,True,9,False,Immediately,Brussels,avenue georges rodenbach,65,,,,,,
4.425082,50.817175,Rent,1750,Appartment,Flat,27214,1160,1972,Fully renovated,88,2,1,True,37,True,Immediately,Brussels,,,,,26456,,,
4.3839305,50.8795423,Rent,1995,Appartment,Flat,46605,1030,2025,New,127,3,2,True,9,False,Immediately,Brussels,avenue georges rodenbach,65,,,,,,
4.3666132,50.8589789,Rent,2200,Appartment,GroundFloor,46535,1030,,Normal,172,3,3,,,False,,Brussels,rue dupont,80,,,,250,,
4.388949,50.832177,Rent,1358,Appartment,Flat,37194,1040,,Excellent,40,1,1,False,,True,,Brussels,,,,,,,,
4.461051,50.8405555,Rent,2200,Appartment,Flat,27612,1150,2004,Excellent,156,3,2,True,12,False,,Brussels,val des seigneurs,67,,,18383,,,
4.37083933,50.8207833,Rent,3250,Appartment,Duplex,27880,1050,,,425,3,2,True,,False,Immediately,Brussels,avenue louise,372,,,,,,
4.3891003,50.8676076,Rent,1690,Appartment,Flat,40963,1030,1977,Normal,100,,,True,93,,,Brussels,rue pierre theunis,1,,,,,,
4.3645977,50.8485888,Rent,1850,Appartment,Flat,46472,1000,,,,,,,,True,From 02/09/2026,Brussels,rue de l'enseignement brussels,,,,,,False,
4.35056,50.85535,Rent,1250,Appartment,Flat,33267,1000,2017,Excellent,54,1,,True,12,True,From 30/06/2026,Brussels,quai aux pierres de taille,16,,,,,,
4.3416513,50.8666285,Rent,2500,House,MixedBuilding,46472,1080,,,,,,,,True,From 08/06/2026,Brussels,rue de l'escaut sint-jans-molenbeek,,,35,,,False,
4.3645977,50.8485888,Rent,1950,Appartment,Flat,46472,1000,,,,,,,,True,From 02/09/2026,Brussels,rue de l'enseignement brussels,,,,,,False,
4.4329851,50.8381484,Rent,3100,Appartment,Flat,33267,1150,2010,Excellent,193,2,2,True,12,,From 31/07/2026,Brussels,,,,,,,,
4.35521,50.8326,Rent,5600,House,House,43065,1050,1890,Excellent,573,6,4,,,,Immediately,Brussels,rue capouillet,16,3,,,575,,
4.3782304,50.8452672,Rent,1750,Appartment,Duplex,40457,1000,2002,Normal,110,2,2,True,,,,Brussels,rue stevin,47,,,28199,,,
4.356391,50.861586,Rent,1400,Appartment,Flat,46472,1000,,,,1,,,,False,From 02/09/2026,Brussels,chaussée d'anvers brussels,,,,,,False,
4.388949,50.832177,Rent,3650,House,House,33267,1040,1930,Normal,280,5,1,,25,,From 14/08/2026,Brussels,,,1,150,,,,
4.356391,50.861586,Rent,1050,Appartment,Flat,46472,1000,,,,1,,,,False,From 02/09/2026,Brussels,chaussée d'anvers brussels,,,,,,False,
4.356391,50.861586,Rent,2100,Appartment,Flat,46472,1000,,,,1,,,,False,From 02/09/2026,Brussels,chaussée d'anvers brussels,,,,,,False,
4.3766927,50.8235717,Rent,2600,Appartment,Flat,33267,1050,,Normal,172,3,1,True,,True,From 14/08/2026,Brussels,,,,,,,,
4.3515499,50.8427501,Rent,1880,Appartment,Flat,33267,1000,1937,Excellent,115,2,1,True,10,,From 31/07/2026,Brussels,,,,,,,True,
4.4329851,50.8381484,Rent,3700,Appartment,Flat,33267,1150,2010,Excellent,193,2,2,True,12,True,From 31/07/2026,Brussels,,,,,,,,
4.43848,50.8531,Rent,1500,Appartment,Flat,33267,1200,1990,Normal,100,2,1,True,,True,From 30/06/2026,Brussels,avenue du mistral,2,,,,,,
4.37273,50.8007,Rent,3500,Appartment,Flat,43065,1180,,Excellent,200,3,3,True,,,From 30/06/2026,Brussels,avenue du vert chasseur,10,,,,,,
